Time,Estimation_0,Estimation_1,Estimation_2,Estimation_3,Estimation_4,Estimation_5,Estimation_6,Estimation_7,Estimation_8,Estimation_9,Estimation_10,Estimation_11,Estimation_12,Estimation_13,Estimation_14,Estimation_15,Estimation_16,Estimation_17,Estimation_18,Estimation_19,Estimation_20,Estimation_21,Estimation_22,Estimation_23,Estimation_24,Estimation_25,Estimation_26,Estimation_27,Estimation_28,Estimation_29,Estimation_30,Estimation_31,Estimation_32,Estimation_33,Estimation_34,Estimation_35,Estimation_36,Estimation_37,Estimation_38,Estimation_39,Estimation_40,Estimation_41,Estimation_42,Estimation_43,Estimation_44,Estimation_45,Estimation_46,Estimation_47,Estimation_48,Estimation_49,Estimation_50,Estimation_51,Estimation_52,Estimation_53,Estimation_54,Estimation_55,Estimation_56,Estimation_57,Estimation_58,Estimation_59,Estimation_60,Estimation_61,Estimation_62,Estimation_63,Estimation_64,Estimation_65,Estimation_66,Estimation_67,Estimation_68,Estimation_69,Estimation_70,Estimation_71,Estimation_72,Estimation_73,Estimation_74,Estimation_75,Estimation_76,Estimation_77,Estimation_78,Estimation_79,Estimation_80,Estimation_81,Estimation_82,Estimation_83,Estimation_84,Estimation_85,Estimation_86,Estimation_87,Estimation_88,Estimation_89,Estimation_90,Estimation_91,Estimation_92,Estimation_93,Estimation_94,Estimation_95,Estimation_96,Estimation_97,Estimation_98,Estimation_99
138,824.876129728,819.3788011957391,816.9723157016522,803.7226352386087,831.5277145881739,841.1361968582609,826.1833211418261,827.5748406582609,818.5742423229565,809.1937495873043,834.2242432856522,811.4571210839999,841.357951222087,825.2174544670435,826.229451130087,818.4024563585217,837.2732178141739,816.882354371913,816.136883846,839.7837264730434,824.3768961982609,814.4330921646956,813.5083969486957,830.3513468051304,807.8839557287826,831.634813532,830.9036067168696,818.1445728052174,813.547566338087,826.2163109922609,817.8218129641739,822.0521366264347,809.9129936022608,833.9542895955652,811.1313453589565,830.2866221486087,821.463242782,835.7644994715652,832.6214364912174,814.6050128051304,830.5165556737392,832.7402065962609,822.5146608016522,812.2387757713043,828.0689409068696,823.1305336793913,839.2650915276522,831.6049978466956,811.2903383613913,814.6959993566087,812.0884500697391,822.4358016813914,818.2711448349565,825.1075787809565,829.550035308087,822.3463250094783,819.0997022965217,826.2371112583478,831.1116991270435,814.9619191290435,823.0714041993043,843.8747211092174,814.9456675169565,830.309214966174,826.1379369588695,819.8654642373043,825.4013615475652,798.8561514789565,822.0207679953913,805.1876173787826,841.8892163922609,823.3533083871305,806.2415755635652,826.3379917334782,829.7718773187826,809.9991702680869,821.757444284174,835.1403886266087,828.9252229078261,842.0390673933913,829.0500197761739,838.1428134410435,840.1829680460869,827.8310532326957,830.5539941106956,821.3905685238261,849.7558925496521,811.9896532231304,833.1019829924347,803.9997922526087,809.7895663010435,831.7520684690435,831.2352531245217,800.3682421799131,827.0555080132174,823.3497628113043,840.3850152752174,820.5725558429565,818.2454629706087,800.2863530635652
139,928.4993257882609,938.9027608168695,953.1388092546956,953.5952799637391,940.8038745346087,960.9091438643478,965.2300756293913,963.3168571097391,954.2749264964348,952.3228019351304,942.0349747287826,967.6113823001739,977.472843987913,966.0890926112174,942.9853557066087,972.5688879204348,943.4440151337391,958.3061467012174,951.214383975913,957.669997721913,960.3779834312173,961.5987830756521,932.1828291677391,976.774657896,964.3734863013913,959.7464047424348,958.075692645826,962.0630187165217,950.9293070189565,955.5308903864347,973.7794642417391,945.0697244782608,940.1129044097391,942.2615484132174,953.0315884928696,949.6736623373043,941.6799419468696,957.7674064413044,967.9124261526086,948.5080508880869,940.5899675366087,946.2360595686956,932.135029998,947.4435825146957,938.0999472234782,942.8497586008696,925.7526583508695,935.5609067146956,937.3156909738261,935.803580277913,967.3904869875652,953.9668369527826,952.6993929298261,978.5142687247826,940.7580474545217,942.4481163062609,955.0978935529565,959.2127858871304,935.4878856430435,979.667686033913,949.6871736590434,950.8467977537391,950.4958394505218,949.8046904550434,962.0686989657391,963.8858759459131,940.0279939073913,951.413009343826,955.6970171350434,954.2550551012174,961.3943796263478,952.7211594189565,952.6333900292174,961.4527843106956,967.2582021384347,970.7797490509565,961.1367977254782,954.4530765393043,941.3167849812174,973.5981685415652,956.6361418986957,965.4653713322608,960.1542805368696,953.6814558657392,966.9297708385217,940.9328070784347,959.9176532060869,957.6905377148696,951.8736908172174,956.6759164663479,963.7749180118261,965.8089440903478,955.8480505247826,949.5739949212174,949.4630766495652,939.967953956087,931.0163514475652,965.8429080527826,957.9233594715652,948.8059364391304
140,1119.871399976,1096.2994666487825,1099.3550440331305,1129.977880614348,1077.8914568196521,1104.7022814806087,1101.7262266891305,1111.2825649453914,1110.161024044,1101.7960639746086,1094.089920282261,1109.2362197420869,1081.482722852174,1118.6065760373044,1106.5781700916523,1098.299916446,1098.8131944168695,1131.5987008553914,1112.3901726537392,1105.1196238353043,1105.1531797968696,1088.184199105739,1096.373292438087,1104.3353773349565,1087.3998848643478,1088.964980034174,1123.403569982261,1113.9926354733043,1127.557669065913,1126.7872564494783,1092.7541969726087,1106.6724684068695,1091.9142953138262,1110.7904837886956,1093.4426012779131,1100.3236293402608,1109.2667157406956,1119.8477560226088,1117.3908795606087,1127.9637778137392,1111.4119283422608,1111.6450967774783,1082.1320646105216,1097.9285541008696,1091.4065706756521,1122.3901537698262,1127.5786656353914,1092.3545684793912,1096.4106337975652,1128.44446286,1111.4912362285218,1114.353960776,1128.2843755124347,1101.5280289833913,1110.8144412797392,1097.8482265093044,1115.439100451913,1106.0023372401738,1120.5909918734783,1104.226518749826,1106.441152524174,1090.8894110613912,1116.9863490230434,1118.2468294213043,1101.2794013127825,1113.3009828094782,1087.4437714093044,1109.1367298886087,1101.762356682174,1080.4266839565216,1121.975081826087,1125.8433063933912,1111.757355499913,1092.7850283316523,1098.0463199435653,1110.7656385064347,1089.613481256261,1113.559872772348,1114.8595941449564,1122.2846991881738,1093.5517624896522,1066.7078716012174,1085.629625766261,1106.7973526394783,1114.2814845066086,1111.51120906,1091.0753453286957,1096.6860240592173,1145.554540937826,1097.5197727503478,1094.5828524492174,1124.1368796742609,1093.5786747393913,1107.4489547965218,1105.179771028174,1092.5714039723478,1074.8791898322609,1084.8556758206087,1109.6474021683478,1105.235866277826
141,1263.6469428246087,1306.394840535652,1255.2182960769564,1303.1271628706088,1298.4179241968695,1278.0689131443478,1278.0228225087826,1273.1712254148695,1272.6922091886956,1267.6148370187825,1243.1648140444347,1281.3356314383477,1269.7288967369566,1267.275601420261,1284.736120335913,1270.3412360536522,1314.5748726173913,1271.3202186846088,1305.5137187358262,1283.6031762052173,1263.4119947339132,1309.6215861003477,1298.096030614348,1275.595060497913,1294.5601405149566,1287.6414993146086,1278.9890565446956,1293.177327112174,1312.730015547826,1288.638272242087,1271.2892665906957,1285.618628627913,1284.094942951739,1270.863231795913,1257.246782495913,1291.7356154115653,1287.1189481853912,1250.8377316284348,1258.384833634174,1283.9449775605217,1298.2344421106086,1299.6094570695652,1262.8192467335653,1279.0080042775653,1294.776876014,1307.9585986951304,1284.1849003627826,1241.8747894996523,1261.5890497968696,1265.6821833189565,1287.364795721826,1290.0076422285217,1295.2730710186956,1290.78560939,1289.8367850473044,1292.9899283514783,1268.525875190087,1280.5792819991304,1303.0690072035652,1262.8150787008697,1254.4182344413914,1294.1499417536522,1299.371674973913,1300.7421335654783,1279.0721006296521,1267.019280297826,1265.4393647695651,1295.630555020174,1312.7218160496523,1299.1127991646956,1294.4074735828697,1280.7635781731303,1267.855014768087,1298.904206995913,1277.997824357913,1320.0825880400869,1307.14699326,1308.4117548861739,1282.2814153767827,1278.7553274654783,1283.9614008291305,1283.6968265127825,1280.5396706306087,1286.873141234174,1298.1771641862608,1288.4356065061738,1271.1819023626088,1276.9480182890434,1270.4368911006086,1277.7717813269564,1294.0520622133045,1290.5367712595653,1293.5074039707827,1277.1875051826958,1285.3978343149565,1310.0619331106957,1292.9653745369565,1296.8371842924348,1276.8130791914782,1283.2145971281739
142,1489.0330566043478,1490.8585884278261,1479.71166158,1480.8905570626087,1486.143007813913,1520.4522535930435,1493.9984632608696,1477.5119379895652,1499.8768171356521,1483.5456070017392,1511.4149291086956,1480.8902431947827,1515.8452026573914,1491.5851531121739,1490.8192937165218,1483.6940960373913,1505.1826600982608,1501.932260152174,1507.5721447365218,1487.7577236626087,1504.5643002530435,1518.2145259713043,1460.3867415304348,1481.306706326087,1493.8623634373914,1486.1166737965218,1476.4293750869565,1470.7867351234784,1466.7032447295653,1491.9374795626088,1476.5393660391305,1505.6062549991304,1495.1130509730435,1508.4203501243478,1490.372451387826,1464.9705467713043,1529.681656684348,1511.24885836,1486.018602706087,1498.3508433017391,1501.4709071582608,1492.2096082469566,1490.2667356852173,1487.0109434504348,1479.623967515652,1501.6531650217391,1514.1538158643477,1494.5716077626087,1485.8637074,1468.7727965556521,1460.99325754,1480.053137726087,1486.3225474426088,1443.5049257165217,1490.2710692,1474.2269322669565,1482.8187639634782,1499.708248866087,1461.7774125704348,1479.0755281269564,1451.292405253913,1461.1468393686957,1466.2597055895653,1485.4337259295653,1467.4900528347825,1495.3956085104348,1492.9851681365217,1474.6867595947826,1500.2708199747826,1486.664417801739,1470.0183355382608,1512.219931292174,1495.1722183756522,1481.2498913808695,1483.810148658261,1487.4898296626086,1459.711273932174,1489.9103602,1484.5929077713045,1487.178384806087,1514.5354508034782,1482.276348061739,1504.1414399226087,1506.9936552695651,1468.512235527826,1454.1325302565217,1462.870082052174,1486.3541107495653,1474.8165464817391,1495.1637398556522,1462.7441080547826,1527.7671447626087,1475.3984850417391,1495.6589707052174,1488.9344962686957,1495.2525435156522,1513.5659192313044,1488.838362206087,1485.315255832174,1485.2521818130435
143,1741.6536581947826,1712.198272452174,1776.2405163904348,1715.4312225626088,1753.8192005834783,1686.8758149,1750.3143663356523,1692.3281181095651,1716.8703107704348,1713.4477668469565,1717.809652450435,1738.551041278261,1717.23828138,1730.3992915347826,1685.5406535721738,1744.8722632069566,1723.8887370521738,1740.0199798947826,1727.068873198261,1694.13181608,1738.726058161739,1707.0093540330436,1699.5190241756522,1722.4622976130436,1697.7070699904348,1735.9541512034782,1734.074394384348,1722.9450508426087,1736.283611706087,1713.475712153913,1729.357175432174,1711.83451238,1751.5937665652175,1733.5006584721739,1697.5880645495652,1768.355787486087,1736.6257159817392,1703.2856256052173,1716.2094745678262,1753.5559071521739,1778.6458474965218,1691.9176544669565,1746.4448582730436,1713.2568271547825,1698.3468464965217,1724.4252549469566,1744.8581494486957,1696.1800106808696,1736.9096531347825,1743.0056991608697,1705.3077251426087,1703.8022778504348,1731.2369918026086,1749.0058700869565,1714.672866112174,1706.3519073791304,1741.5821827147827,1752.4992513026086,1710.3154697617392,1727.2304386,1702.9031962991305,1717.4398928252174,1746.421517529565,1739.653468486087,1736.9855146330435,1735.6480176191303,1677.0804340365216,1719.1720645165217,1710.8572421913043,1749.797598841739,1735.5857883052174,1731.1902234034783,1730.7440199382609,1687.4105450356521,1707.4886306034782,1702.379504813913,1735.7420679026086,1717.6776964808696,1702.043953075652,1738.3143790034783,1701.9034852721738,1716.4362840478261,1687.5411488382608,1707.0857618191305,1716.3887518513043,1727.1965017217392,1706.0838522226086,1714.2960000286957,1716.8475520495651,1720.4525636991305,1705.7191071330435,1712.8369216973913,1739.2734171304348,1721.0869145852173,1727.8363641165217,1688.8144452869565,1690.5712529182608,1699.8501028565217,1714.3450244765218,1773.4705614495651
144,1973.9050609930434,1947.6852962182609,2031.6118597573914,2007.546442132174,1983.6557090852175,2014.1205338008697,1995.6435197826088,2025.4423006234783,1983.0859907191305,2002.3103667886955,2003.6860286739131,1964.325629993913,2019.3364017539132,1996.9233312104348,1980.671685706087,1998.578979493913,1957.3670894704348,1998.220656647826,1996.7388338547826,1998.67290184,1988.1792490530436,1988.5891301426086,2003.1767186165216,1947.9966788391305,2018.0847792852173,2003.876713552174,2038.8362667530434,1986.6635501747826,2006.4567761208696,2000.3511344739131,1982.1752643165216,2035.9820229626087,1998.7375547817392,2001.8166658652174,2031.6520560417391,1987.919294081739,2023.5948943669566,2006.7034281130434,1971.432474946087,2015.214689501739,1991.198285286087,2003.9524083704348,2007.9545113226086,1999.1866043947825,2004.805016718261,1975.464772907826,1984.688639693913,1979.9822859791304,2031.0754567165218,1975.95846402,2002.072445393913,1983.1918843530434,2051.773083326087,1996.1989209486956,1968.889351058261,2020.1899742895653,2019.6635744634782,1992.5807066852174,2002.5848212486956,1974.490517161739,2000.048554486087,1977.774283447826,1988.543796953913,1997.596410632174,2053.8703122947827,1997.1552234330434,1980.7311810208696,1963.5028862686956,1987.471367907826,2021.814393393913,2003.8236206695651,2000.8860945382607,1995.742006721739,1975.087037073913,2010.4630893052174,1991.5059642686956,2001.686513315652,2013.5972184347827,1979.9760150156521,1980.8417244626087,1942.9495960956522,2031.649913144348,1953.2716023095652,2011.0420325304349,2012.0080107973913,1977.7969811226087,2001.8840743773912,2019.8264502086956,1988.1828148991303,1967.8692719313044,2014.303416466087,1981.3212255713045,1964.3260937565217,2022.2968634747826,1996.2773418982608,1955.7738857608695,1989.486244521739,1976.1571419747827,1996.8720068417392,1986.2433422147826
145,2330.0181080052175,2345.6840812756523,2337.283984395652,2328.873790727826,2239.98281758087,2305.6989104043478,2296.106614284348,2355.665747681739,2269.1165610443477,2313.002675024348,2322.694389617391,2326.7588954113044,2319.2539654513043,2302.1665221226085,2326.071798133913,2291.7893817991303,2385.021164487826,2355.666706592174,2350.8127742513043,2274.5601337582607,2299.8816631252175,2300.413643801739,2302.43998624,2312.5220682765216,2274.7650641104347,2299.9091865765217,2302.1971926782608,2331.774939529565,2260.5935180773913,2291.402638478261,2335.8329348826087,2318.6650502565217,2365.3254862043477,2294.666651508696,2330.0247711052175,2328.641498642609,2300.328136113913,2309.5580454078263,2304.3598794408695,2283.2248486652175,2336.221792675652,2271.81092629913,2315.250795710435,2254.119813690435,2347.905995670435,2286.151080289565,2293.101379029565,2316.062219834783,2305.028823030435,2302.151000835652,2343.3532573426087,2342.828491289565,2303.374955151304,2269.1446660747824,2325.569998284348,2305.5747940147826,2323.0553540356523,2264.5799638043477,2274.839491878261,2321.7161545156523,2285.345325467826,2305.907971137391,2326.842387868696,2325.174729914783,2280.591909661739,2340.3770941886955,2355.91659606,2365.3551968843476,2313.473452567826,2340.522880684348,2269.048259,2368.926982312174,2346.482086272174,2311.101229752174,2351.653188781739,2288.435139050435,2356.025773558261,2343.905024109565,2326.6107108269566,2259.245026973913,2302.297457475652,2288.1660938886957,2303.2670405313042,2331.948337512174,2290.827905906087,2314.2484700173914,2303.0127623904345,2289.9538424773914,2312.812836227826,2281.3283288982607,2272.4676387695654,2330.0909566382606,2279.269280452174,2306.3303544791306,2300.983766082609,2349.0808718869566,2350.3965017086957,2304.08273094,2309.161699017391,2317.008725586087
146,2689.59619296,2674.785098144348,2644.006404975652,2670.482694727826,2652.1842636426086,2657.561862070435,2698.3690264252173,2714.026652592174,2655.2854596808697,2645.78888866,2698.062179552174,2656.1801621313043,2674.5360315704347,2691.857290775652,2690.52784658,2649.855622210435,2672.6892293504347,2670.2221382052176,2675.168595868696,2663.754877050435,2688.184457021739,2651.817119021739,2652.835835830435,2644.049294316522,2680.731743502609,2685.6973823365215,2680.5783445652173,2720.2125785695653,2659.8276024356524,2704.1194319495653,2679.31888862,2700.308826222609,2712.878148617391,2673.191299533913,2719.306916766087,2620.303550388696,2663.2960114843477,2694.920326178261,2681.987888791304,2720.173397049565,2668.9935659330436,2692.6041897930436,2680.719532653913,2684.0524656991306,2674.0964737460868,2677.4793661191306,2730.672726972174,2676.1509077634782,2731.669204513913,2673.285929232174,2685.441084693913,2669.113049698261,2648.3407468226087,2726.532674562609,2663.520921609565,2773.4897412547825,2610.681715850435,2653.731990506087,2653.579103750435,2696.7922036052173,2622.13239898,2666.0058921086957,2709.5449469652176,2724.47971258,2668.152925573913,2720.9342823634784,2699.3496615956524,2676.7756983434783,2656.7151515130436,2644.476134018261,2686.1012292208698,2664.680966644348,2654.9877309869566,2686.5612755147827,2688.794189824348,2722.9527133234783,2686.6142319791306,2650.246228247826,2728.3956347669564,2671.2549050469565,2684.779441812174,2628.9780637173913,2652.125270778261,2646.7292143313043,2659.9629852391304,2673.881893726087,2643.725592270435,2614.53893012,2680.387212193913,2657.6625403626085,2730.124792444348,2684.0337193869564,2740.6824237617393,2688.39543012,2740.427821210435,2741.513428003478,2654.028068709565,2694.7264326173913,2668.9552109147826,2649.5329462643476
147,3130.1804692921737,2996.710483024348,3080.9497998373913,3045.9237074286957,3130.600490886087,3089.5792378521737,3095.7068419852176,3052.9380799382607,3114.3457991426085,3060.590662644348,3107.1579132373913,3063.9360810747826,3052.652856452174,3085.232949617391,3076.6955527643477,3116.151558466087,3064.5487497695653,3094.3484222826087,3132.4211672173915,3058.230739918261,3073.040441749565,3106.640701509565,3108.685501087826,3171.6518891382607,3109.5986913469565,3153.205216486087,3047.8816114808697,3081.052772609565,3042.2740574991303,3071.7097086113044,3015.0627727452174,3081.60754246,3083.3850393113044,3067.20606326,3115.9353472721737,3064.2928597034784,3072.489850375652,3152.5254963426087,3129.595762211304,3161.7876598678263,3115.8697625104346,3063.022567506087,3081.5220983191302,3068.984733273913,3113.3244732008698,3066.377473778261,3113.669005216522,3153.8813201269563,3067.9121770147826,3087.9871322008694,3088.8465620486954,3082.9970467208695,3076.049157961739,3117.5825131826086,3064.013725331304,3137.0027986504347,3098.167181653913,3154.9344251608695,3106.641783070435,3063.4950292608696,3035.1938192669563,3100.058234535652,3090.42836872,3111.853011908696,3119.973886666087,3131.433916927826,3022.70784886,3085.7784704669566,3124.543967803478,3056.563919772174,3150.152466063478,3088.7753325330436,3050.25477194,3080.8548400573914,3087.058308786087,3070.2790598547826,3068.7726052991306,3115.6301755295653,3106.125889733913,3095.7100998547826,3111.290185687826,3013.20007138,3080.195947081739,3101.6282483608697,3030.518882127826,3109.831150838261,3100.925794244348,3099.9089458234785,3058.287450593913,3068.126153652174,3078.22244342,3125.34233468,3084.42836422,3054.875572804348,3136.540248838261,3145.4176317895653,3128.0205038886957,3058.7515475713044,3110.43021044,3064.704946155652
148,3499.849912167826,3516.5523736504347,3576.62567138087,3561.6884052391306,3613.522898390435,3610.49285058,3519.000813849565,3532.504937568696,3605.004430866087,3559.368819757391,3572.956160055652,3565.8999488513045,3609.65192210087,3580.44444914,3566.2810718104347,3559.257338498261,3591.0610518817393,3580.682412086087,3541.4278093808693,3583.540395818261,3592.874608074783,3534.661254526087,3576.059566452174,3529.6043758991304,3573.563535846087,3576.669868836522,3576.082809807826,3609.137201312174,3550.630130597391,3542.9989256791305,3605.064801493913,3546.9439772834785,3566.6004330086957,3512.788364221739,3568.793978507826,3534.0210037208694,3628.319632044348,3633.8281591252176,3567.018244553913,3521.0989580243477,3576.768481215652,3564.1930154513043,3589.6576223591305,3600.2895156017394,3581.8672528113043,3637.412894576522,3541.7624363339132,3596.817269442609,3531.7524706947825,3559.0450899869566,3536.0696295956523,3590.481341936522,3604.42789952,3688.7640032608697,3553.0797282808694,3552.710737104348,3622.291952586087,3580.7073070391307,3555.2724209330436,3600.402345276522,3586.4433552295654,3567.592488446087,3574.0855090547825,3592.538735674783,3602.2078277356522,3508.261987345217,3585.698211450435,3551.927356716522,3586.062998121739,3490.086338875652,3624.739372952174,3528.193462971304,3556.4141738808694,3532.66724442087,3610.0481891017394,3565.789659633913,3534.2945807226088,3595.077931162609,3618.0628492147825,3582.5765770808694,3458.909800743478,3566.0293524765216,3576.0692426052174,3536.519106847826,3520.8234267556522,3557.762881887826,3521.195650669565,3599.455067291304,3592.0934089252173,3604.512539612174,3657.14603362,3571.272855084348,3645.000055573913,3550.060735377391,3542.0065421208697,3559.5850240739132,3583.1299594652173,3535.816145310435,3587.787291184348,3647.02493326
149,4175.385505513043,4071.818739783478,4114.001322686957,4162.230668906956,4058.0908469452174,4161.536552193913,4172.895419467826,4114.931212090435,4130.677666186956,4118.780179073913,4165.965369996522,4131.790027171304,4156.8880917573915,4128.822296328695,4238.2771836,4177.895154899131,4177.199948270435,4138.193181233043,4155.7102430965215,4107.417520621739,4177.212976648696,4179.88111531913,4117.246002669565,4042.2049087973915,4027.991160091304,4169.27063759913,4138.807585665218,4104.441718928696,4172.132870903478,4166.868221151304,4162.606607552174,4184.277059224348,4137.6498516043475,4166.850496732174,4102.861334643479,4106.167235276522,4161.829219716522,4126.732834874782,4204.584150320869,4130.521802171304,4184.976180544348,4061.13708886,4119.53656771913,4113.3454532982605,4164.297830603478,4114.89171754087,4150.577185758261,4201.206770658261,4163.415122194782,4102.561635926956,4105.484260733044,4090.1209094382607,4020.174920587826,4197.219901072174,4056.4072793408695,4132.280908722609,4142.581255636522,4157.004860815652,4083.115155576522,4099.617551463478,4097.219033883478,4168.911876717391,4130.181056646957,4109.596760151305,4185.247635629566,4153.300969445218,4122.730502985218,4131.971221645217,4103.18876592,4151.934222493913,4077.0701839165217,4172.730229242608,4118.490294506087,4093.2773547843476,4227.680381957392,4170.576557814783,4129.898825897391,4151.979209677392,4214.230790503479,4106.973230413044,4118.404580133043,4168.933516322609,4133.18907498087,4171.393697086087,4068.5053215269563,4158.529876075652,4176.415520834783,4124.502474027826,4126.558023899131,4201.699040233044,4196.78104759913,4137.271730687826,4182.622573748696,4154.855901196522,4150.553263464348,4182.572566112174,4086.554767641739,4073.140950717391,4113.115494795652,4152.301151116521
150,4802.9064233513045,4786.495120836522,4676.786199232174,4636.198032443478,4749.441820857392,4785.041624524348,4775.103198541739,4744.67698279913,4765.491709906087,4760.038785047826,4793.3367032,4736.62709230087,4776.9328018834785,4841.672635426087,4790.092134298261,4814.124682648696,4849.944917706087,4775.602871169565,4802.905764573044,4784.38216357913,4801.900086206956,4760.197471306087,4879.741808290435,4879.7894063,4824.472619050434,4824.632523210435,4783.155310882608,4743.828508278261,4748.433898806957,4813.825000848696,4765.293270381739,4764.331606973044,4718.193270297391,4765.534316548696,4897.40350912087,4835.774800777392,4740.971624778261,4791.929227130435,4794.570690740869,4746.4096712417395,4769.155938196522,4786.541743373913,4786.588884844347,4716.65354436,4818.55250556,4750.6252049,4691.144106941739,4698.304710872174,4731.770811333044,4737.977407381739,4814.894587377391,4635.207288635652,4749.976491593913,4753.50523629913,4837.1772656765215,4784.947091453044,4803.074156637392,4759.962103043478,4802.82767734087,4782.451985733913,4744.781472517391,4777.373653613913,4752.865551132174,4842.212928005218,4674.930922694783,4749.722602566956,4744.364309635652,4794.478607488696,4784.754115131304,4746.105615268696,4852.100282928695,4905.256687688696,4765.2464755026085,4711.605959533913,4864.678299697392,4735.375278935652,4765.708697977391,4774.25495187913,4806.288132729565,4732.038605442609,4816.1774948878265,4747.422592706087,4809.637797195652,4732.4132803,4749.867397850435,4858.473340905218,4704.49338587913,4741.683140563478,4749.962359733044,4640.121020633043,4802.189648906087,4821.4016748113045,4750.746907048696,4931.680825818261,4710.623379401739,4823.443027553913,4807.417669233044,4787.258960748695,4830.800361347826,4786.344559470434
151,5489.100281145217,5514.3742566,5573.372321430435,5534.265428201739,5501.08039174,5523.862158108695,5523.6893916,5493.8258458695655,5561.575785001739,5572.093347145217,5470.853359109566,5569.518534915652,5499.013280980869,5458.470287061739,5464.885237535652,5490.651725506957,5587.551897928695,5465.853910934783,5550.851113982609,5483.406040986956,5546.526024216521,5455.385125641739,5505.996196982609,5481.751529684348,5514.221499753044,5472.144956695653,5561.517327493913,5568.176262031305,5589.022380113913,5551.687500941739,5469.391204473043,5485.126449803478,5621.141318393044,5492.109407553044,5561.136952606957,5459.378940126957,5570.716072433043,5426.302183962609,5510.333847598261,5633.37988022,5518.922845964348,5451.8643037173915,5480.171861381739,5625.87903590087,5543.948086638261,5485.534348333043,5625.194635053913,5642.383864476522,5456.696299912174,5543.27640979913,5509.970314519131,5420.129754289565,5483.836789013044,5568.9475434721735,5480.804114446087,5607.854988654783,5453.813691971304,5532.535548455652,5671.3070988,5589.748596369565,5493.922366613913,5532.8298820269565,5496.725210686087,5571.417867449565,5319.607576179131,5468.814796178261,5468.806601046087,5427.237093501739,5468.830058389565,5456.141494693044,5484.4834034982605,5563.2990833,5529.524250798261,5467.757074624348,5507.1496489434785,5455.523018711305,5430.401020733044,5417.155804306087,5393.90830699913,5618.7192187417395,5512.810450692174,5532.13736596087,5581.720967297391,5437.940650963478,5583.087856881739,5533.914405286957,5520.273828211304,5421.235844723478,5513.908143916522,5522.32160998,5498.413108733913,5546.426977554783,5522.698791451305,5471.326854866087,5502.962228776521,5497.584817225217,5474.993319816522,5504.509937733043,5534.445429233913,5509.1660470460865
152,6278.813368226956,6326.404088740869,6330.883128677391,6271.270898225217,6375.548069486957,6422.268630998261,6328.755047106956,6342.348609127826,6355.743185306087,6266.941639346087,6415.872431248696,6345.224266086087,6330.874498547826,6468.626378388695,6294.610610786956,6456.741777866957,6383.235476698261,6480.60394543913,6296.839019540869,6459.962487367826,6404.567795954783,6298.251862493913,6405.196368384348,6434.280002343478,6406.671294923478,6300.269124533043,6304.7124294704345,6355.329781846956,6298.186024373043,6350.606542047826,6398.449192291305,6437.974766547826,6456.874639905217,6426.201547275652,6319.306201749565,6380.171486505217,6309.053704109565,6375.378541702608,6466.624096565218,6386.837454868695,6280.587901516522,6369.983249803478,6346.218200474783,6477.1158753530435,6377.731393107826,6378.044390637391,6387.392866176522,6263.553300053043,6430.618914733043,6456.878625561739,6384.359831855652,6467.093079767826,6415.941371093044,6284.084312926956,6406.444373448696,6384.743818477391,6398.403738408696,6331.9111069826085,6383.246223531304,6406.1359849008695,6524.933271575652,6330.450467021739,6370.56967167826,6368.840235505218,6336.170982206956,6392.667630340869,6430.593415497391,6374.121546367826,6412.692390009565,6337.558088714783,6299.422266231304,6387.069099304348,6357.594048949565,6385.251686511304,6503.792923347826,6265.859111508696,6274.285062707826,6437.050602464348,6361.4889112956525,6440.367870280869,6466.5671093321735,6479.1867581999995,6329.467213566087,6310.943269838261,6367.333396362608,6389.657288453043,6393.961511097391,6407.724863493913,6362.50158626087,6509.268935489566,6312.946967828696,6267.130092314783,6451.921879457392,6456.39242076,6363.962868192174,6349.575503402609,6332.219469527826,6314.519643962609,6372.595986786956,6332.64264904
