Time,Estimation_0,Estimation_1,Estimation_2,Estimation_3,Estimation_4,Estimation_5,Estimation_6,Estimation_7,Estimation_8,Estimation_9,Estimation_10,Estimation_11,Estimation_12,Estimation_13,Estimation_14,Estimation_15,Estimation_16,Estimation_17,Estimation_18,Estimation_19,Estimation_20,Estimation_21,Estimation_22,Estimation_23,Estimation_24,Estimation_25,Estimation_26,Estimation_27,Estimation_28,Estimation_29,Estimation_30,Estimation_31,Estimation_32,Estimation_33,Estimation_34,Estimation_35,Estimation_36,Estimation_37,Estimation_38,Estimation_39,Estimation_40,Estimation_41,Estimation_42,Estimation_43,Estimation_44,Estimation_45,Estimation_46,Estimation_47,Estimation_48,Estimation_49,Estimation_50,Estimation_51,Estimation_52,Estimation_53,Estimation_54,Estimation_55,Estimation_56,Estimation_57,Estimation_58,Estimation_59,Estimation_60,Estimation_61,Estimation_62,Estimation_63,Estimation_64,Estimation_65,Estimation_66,Estimation_67,Estimation_68,Estimation_69,Estimation_70,Estimation_71,Estimation_72,Estimation_73,Estimation_74,Estimation_75,Estimation_76,Estimation_77,Estimation_78,Estimation_79,Estimation_80,Estimation_81,Estimation_82,Estimation_83,Estimation_84,Estimation_85,Estimation_86,Estimation_87,Estimation_88,Estimation_89,Estimation_90,Estimation_91,Estimation_92,Estimation_93,Estimation_94,Estimation_95,Estimation_96,Estimation_97,Estimation_98,Estimation_99
155,9808.326847089565,9840.182054353043,9898.924657650436,9897.928031392174,9655.698013757392,9737.572448372173,9893.149099788696,9856.749643378262,9739.240355951304,9890.627919727825,9787.154589233043,9875.468336565218,9645.502309415653,9757.316524229565,10023.97998166087,9846.195495296522,9729.240205356522,9831.329430353044,9974.883095406956,9780.17296937826,9729.93634870174,9848.960961043478,9874.39581714174,9931.869618596522,9812.528043753913,9784.861648920869,9960.772626805217,9777.879425749565,9942.065430621738,9804.014502336522,9717.38760392087,9774.547696687827,9918.386989245217,9868.142079651305,9885.783791047827,9743.182900458261,9669.092640534782,9911.749237491304,9970.877698169565,9783.84144256,9986.577145257392,9934.111408744348,9944.015381192174,9736.293502087827,9827.792154529565,9779.434073853914,9825.777110431305,9874.893589632175,9835.574938325217,9919.08712446174,9834.44414981826,9704.839158771305,9767.344539888696,9942.572639313914,9930.576547029565,9865.595245413913,9864.667321632174,9934.75758556174,10004.517231086957,9647.427798985218,9689.542756082608,9706.821222859131,10027.749577956522,9814.491307925218,9919.718148489565,9833.946955070434,9807.665886604347,9909.99823468174,9777.894563935652,9746.563667414783,9934.718088291304,9723.569313444348,9913.478474513913,9857.584539715652,9800.504775566957,9663.957619969566,9990.921267142608,9737.139797925218,9891.176861562608,9887.01218169913,9856.214727094783,9784.979692510435,9825.186719118261,9681.004325476522,9888.305409313043,9778.64974210087,9887.662745205218,9844.737154950435,9881.100511286957,9815.053516574782,9741.350298366957,9780.93507141739,9709.927422445217,9815.330667678261,9732.972457050435,9852.571845092174,9775.82820322174,9888.59481623913,9810.413422384348,9953.039234728696
156,11387.637063266087,11399.50833243913,11299.068562788696,11473.005851962609,11329.016977653913,11508.960182508696,11371.614450626956,11344.879682711304,11454.219766804348,11281.196936816521,11376.746662888696,11206.553357918261,11295.566956633043,11348.906509178261,11204.359429324348,11491.406347307826,11512.004436108697,11018.361211122608,11362.589744435652,11505.136658103478,11329.977597876521,11287.23682111913,11352.868196169566,11247.204776508695,11371.172247986087,11531.326537137391,11087.500294184349,11496.831484087827,11494.123521987825,11480.714105503479,11449.160178489565,11373.08168836,11275.190465849566,11334.537104505218,11457.21878094,11281.366415766088,11367.989062363478,11599.819072397391,11260.996232376521,11351.107578477391,11493.66498027913,11422.986254968695,11420.139171906956,11159.477632275652,11493.380336866087,11212.275092526956,11326.623291548696,11562.709346239131,11354.77500072261,11362.92795288,11515.069244506956,11526.05033055913,11333.849831812175,11235.772106731305,11375.035291547825,11384.10271015913,11592.042202465218,11326.333537026087,11183.70010007913,11183.692113873043,11337.718635500869,11422.38536648261,11381.783113520869,11324.548029788695,11349.734864809565,11412.571120962608,11345.482084295652,11349.523981726086,11409.291064898262,11367.727441997391,11303.742996909565,11439.008125876522,11462.65059282,11536.806297243478,11330.45905326,11332.574852889566,11323.190231546087,11358.423472134782,11359.377020871305,11198.221604037391,11105.035790972173,11474.937201047826,11491.85487610174,11274.125860507826,11355.304165611304,11325.643941333912,11304.623361978262,11350.334794354783,11347.193060728696,11418.55209171739,11423.724843771304,11335.139018288695,11230.736646364348,11185.817208231305,11499.339216223478,11271.536331573912,11384.580050197392,11438.538928291304,11387.361317996521,11346.986800383478
157,13175.433582478261,13335.204424052174,13054.036401130435,13147.397917765218,13131.77181073913,13182.116137843479,13051.230902295652,13150.440819773912,13290.828509130435,13256.25611958261,13035.004707721739,13067.635470513043,13073.27244473913,13307.367543208695,13044.107265347826,12977.0520164,13252.642349556521,13168.873232565218,13089.15353513913,13011.035818252174,12893.728979095653,13147.901636530434,13041.9755196,13014.52954433913,13292.225025565218,13121.009018052175,12880.516685,13128.88239926087,13080.786555330435,13222.232619626087,12959.496076147827,13202.012413826087,13049.568477547826,12996.21773272174,13158.046199608696,12929.789482652173,13217.24458875652,13018.346633947825,13337.52699047826,13183.830434773912,13091.790960182609,12900.11487286087,13013.05676366087,12959.081529408695,12986.112030826087,13038.80008101739,13227.811389356522,13042.475584156522,12944.767153513043,13300.301481173912,13078.4815424,13118.0682922,13291.735233278261,13214.354007469565,13134.083667443478,13328.407665852174,13276.979579747825,12901.70926813913,13139.045672730435,12913.577430191304,12993.729686191304,13209.409770104348,12950.792094608696,13092.282778417391,13077.826220982608,12974.7599714,13137.15142267826,13185.620419165218,13057.962836373914,13119.674964817392,13068.073677686956,13261.630734878261,13075.029014826086,12994.338028765218,13218.354497826087,13288.086603973912,13180.782885434783,13234.081700130435,13182.182283678261,13075.661781104347,13170.780109956522,12956.67563352174,12962.756698408695,13109.4305902,12936.968761330434,13300.336857747827,13109.53097453913,13196.275969382608,13065.069645078262,13084.726300260869,13212.132969582608,12956.000723704348,13155.238505573912,13139.357898565217,13204.632037391304,13324.531819034783,13170.393367330435,12944.532175608696,13029.77375767826,13125.807600043478
158,15095.31006587826,15471.445637469566,15226.063694330434,15113.716595173913,15112.742856130435,15090.829728695653,15147.704138643478,15088.7757858,15053.705834391305,15156.407704495652,15085.943851182608,15141.410489982609,15087.466338791304,15085.176791208696,15269.431833704348,15084.174466886956,14799.261716965217,15047.518786669565,14977.39547413913,14869.560769852174,15387.361069252174,15153.909508495652,15480.242863904348,15161.661733947825,15254.625221104348,15012.400114965218,14933.130497373913,15159.19154786087,15281.020760052174,15046.595127591305,15014.133319956522,15359.719272843478,14963.968988408697,15263.82941573913,15197.52817786087,15062.443456330435,14935.458467608696,15379.275312843478,15305.392981486957,15199.963220495652,15180.24232593913,14976.6055392,14993.953524260869,15123.029846930434,15340.609606704347,15147.16056732174,15247.944748060869,15379.958479304349,15034.670064591304,14919.069734365217,15132.885083243478,15012.88924246087,15193.138565773914,15202.18710398261,15024.482387991304,15001.768270956522,14655.103147826087,15332.236043,15178.596918860869,15256.329326826088,15195.292444878261,15171.866668608696,14992.72154553913,15305.864361086957,15381.095065,15213.712454295652,15299.141833417392,15021.379576304347,14951.682852452173,15164.342914391305,15386.454033747827,15008.750683965218,15106.676820043478,15131.847375686957,15032.195087278262,15120.354969747827,14899.406871443478,15280.036011808696,15063.582663695652,15150.199306695653,15165.783773660869,15030.6682796,15117.519476730435,15208.315883773914,15010.934889426087,15359.21892273913,14878.642869739131,15333.669600495652,15237.347673226088,15041.625266765217,14929.401257765217,15035.851429634782,15086.718511365218,15355.0531294,15304.24180752174,15437.822893773913,15156.743613426088,15229.3077536,15061.561285843478,15138.973522547825
159,17392.088040826085,17450.980331695653,17449.897331043478,17384.171847991303,17420.807051391304,17515.268845086957,17620.286337286958,17322.50414738261,17495.287913530436,17242.185456869563,17381.254145469564,17770.797804808695,17651.101512208697,17619.797649513042,17246.877219347825,17473.321349382608,17437.5309764,17667.186546547826,17740.572942330436,17619.91841647826,17100.366287747827,17575.941142365216,17667.16825613913,17626.451859434783,17523.91642821739,17513.28583072174,17432.826069400002,17434.31711935652,17610.85876795652,17549.616456147825,17584.089235026087,17366.606813730436,17217.725429834783,17217.009389130435,17301.54824038261,17679.26201292174,17458.371053113042,17514.651256130433,17511.685980556522,17555.051800391306,17761.919986930436,17242.754343269564,17364.87010513913,17715.61250275652,17588.100902286955,17532.080253530436,17963.69639652174,17478.247697252173,17502.967751269567,17443.6875904,17350.60613449565,17235.736515347828,17570.591918173912,17428.675016469566,17569.105975834784,17589.972074373913,17286.29245153913,17276.916014547827,17396.89454847826,17511.450735026086,17432.266001173914,17634.236913043478,17147.074259069566,17485.56456423478,17774.850885452175,17396.76460424348,17570.830820486957,17660.189644973914,17561.211311747826,17761.61210624348,17494.91194073913,17638.934294321738,18017.451206086957,17172.660102226087,17585.858708426087,17500.146244504347,17544.66606062609,17408.18466695652,17096.555860573913,17607.964115686955,17367.445573713045,17873.309345330435,17474.426102234782,17552.00282570435,17336.283875573914,17352.57783873913,17386.18935915652,17512.977985695652,17474.595826495653,17289.05053250435,17482.25137686087,17455.14894650435,17859.465490782608,17747.48411832174,17633.87366389565,17703.719609008695,17435.912948808695,17728.343670086957,17353.648251886956,17450.238232947824
160,20575.386246156522,20316.391410365217,19896.510438991303,20582.022955373912,19968.144215008695,20450.866923730435,20433.841317669565,20158.530612886956,19896.68652098261,20820.032197930435,20046.309485573915,20268.0530204,20002.249815556523,20265.480486513043,20503.991899313045,20227.732969347828,20220.099492678262,20207.08641650435,19908.836897286958,20312.82428341739,20236.495547547827,20138.669029373912,20645.059319686956,20178.35465398261,20302.8959732,20202.81537083478,20427.87307901739,20344.938398791306,20298.951080147825,20388.127871347828,20239.84179932174,20075.626152886958,20029.16968906087,20471.695919573915,20569.054439591306,20251.32722081739,20563.233761556523,19975.147774982608,20292.63884378261,20522.850430478262,20340.061628417392,20461.41328142609,20321.413527913042,20254.509976834783,20120.46751207826,20328.4272536,20166.73280453913,20965.764110330434,20135.946266391304,20364.990147826087,20193.57721267826,20367.764713426088,20314.136049417393,20216.7461066,20216.786128686956,20266.934764252175,20219.350437686957,20108.35749246087,20156.725786147825,20205.44782972174,20335.86017318261,20345.65737295652,20549.772650643477,20246.60288130435,20521.29664021739,20760.683568417393,20340.188588991303,19995.16622989565,20535.35967813913,20541.037481426087,20151.25206790435,20530.608865869566,20397.688306652173,20165.030679495652,19991.804253704348,20362.226267773913,20189.18604252174,19906.723136513043,20047.624346973913,20135.295331713045,20311.98454244348,20447.38932815652,20714.281821808694,20142.315410026087,20412.438703634783,20496.839700730434,20404.488333139132,20239.126697313044,20532.37249721739,20313.285090330435,20299.13954409565,20178.800036443477,20382.939787713043,20375.05306591304,20686.21960786087,20503.175460930433,20318.85826073913,20314.106725791306,20398.788017504346,20118.358879747826
161,23303.75966433913,23814.38012761739,23772.88132358261,23770.468935008696,23734.024434852174,23541.560665052173,23414.7774506,23507.59905646087,23646.420665973914,23563.581155504347,23282.015298513044,23130.720487504346,23284.469368452174,23561.439150113045,23678.44368932174,23726.804130765217,23444.554429773914,23127.951545417392,23357.85668937391,23419.62320655652,23339.751383269566,23493.384648095653,23677.653517530434,23862.456286408695,23356.042128791305,23298.00119781739,23595.52259350435,23133.370160608694,23545.853278530434,23454.70309506087,23670.903624286955,23496.77031844348,23462.973188930435,23174.248025130433,23227.761603452174,23082.806477695653,23520.3553614,23530.94022793913,23438.30372033913,23406.13805004348,23232.500499226087,23648.931047078262,23170.488828026086,23324.160102913043,23403.554807765217,23358.108849052172,23422.67731753913,23183.039261408696,23583.20135492174,23283.442451669565,23368.851922947826,22985.322620504347,23206.648260217393,23412.941943373913,23535.738109191305,23214.832462704348,23176.741778147825,23380.81669773913,23498.623866539132,23016.75370878261,23488.70128287826,23417.821772330433,23785.283683782607,23704.116375573914,23342.400685504348,23493.706322347825,23837.347931608696,23667.04205786087,23255.767055808697,23398.539798469566,23365.0856608,23623.564945078262,23887.667923356523,23226.587999547824,23029.637488913042,23205.234265834784,23592.647791104348,23493.256500313044,23567.145620791303,23710.998396869567,23468.127891130436,23516.95545046087,23271.090980608697,23341.536150269567,23381.790761008695,23218.752445304348,23199.476648226086,23354.666924826088,24012.190407608694,23245.06982452174,23495.30713533913,23585.59692461739,23808.09486775652,23129.817637730433,23101.617137930436,23604.74381027826,23502.292057095652,23407.424243165216,23658.293697547826,23655.645926356523
162,27114.458074147828,27543.987320408694,27243.519750956522,27088.03919218261,26926.300227469565,27720.19132461739,27740.228471408696,27221.674512434784,26921.777784208694,27175.90702052174,27292.517459426086,27328.054922226085,27389.70758367826,26991.14427544348,26994.29872887826,27005.588112304347,27311.84498923478,27143.213403252175,27289.364847452172,27450.475412747826,27079.164594347825,27132.066831208696,26938.622922939132,26958.485803565218,27286.71054053913,26957.19969050435,27314.882528765218,27078.056896104346,27212.929917434783,26991.484559808694,27393.38181546087,26939.03661641739,27128.09495593913,26968.76531232174,27571.824295834784,27384.941346686956,27108.221736426087,26858.6495704,27302.227475426087,27129.57595347826,27265.72543933913,27311.19530595652,27109.16919889565,27475.52298821739,27643.012638121738,27203.36067281739,27251.737369834784,27183.612268704346,27444.50903616522,27598.703433234783,27062.51473315652,27471.751534773914,27505.68705866087,26997.858901104348,27418.50393243478,26945.1102716,27250.97530489565,26935.41149,27252.559583391303,26990.947527199998,27045.646459365216,27276.417014591305,27318.85727457391,27108.144097304346,27172.91454877391,27368.629322834782,26680.184184252175,26890.58889741739,27249.112747643478,27477.200556556523,27449.123108504347,27322.44457418261,26990.770081321738,27119.903270095652,27142.957441634782,27423.145357773912,27092.822623652173,27548.809163269565,27372.438344947826,27151.923830017393,27310.07063552174,27106.605527565218,27064.39985101739,27194.819836426086,27085.38325712174,27128.745733286956,27229.070264156522,27070.754243878262,26987.159737113045,27060.096167669566,26816.47429306087,27178.103267773913,27159.435088330436,26931.06255346087,26997.66463558261,27260.219113373914,27303.011340530436,27206.357735686957,27126.72356426087,27459.491369904346
163,31651.78053833913,31558.010208643478,31184.40838244348,31926.827900495653,31515.870175730433,31362.601200947825,31261.768938443478,31182.493817713043,31225.063295956523,31611.941665226088,31600.84498149565,31464.539660347826,31214.835471313043,31380.292715747826,31324.77325172174,31084.104167408696,31366.751405704348,31511.998059530433,31430.615760043478,31659.818304947825,31166.64043370435,31781.469255173914,31439.20102295652,31280.490602765218,31399.581736486958,31413.34856266087,31726.85188189565,31763.804435226088,31584.56622441739,31395.214187530433,31827.789210773914,31617.91306361739,31630.523201556523,31475.536995626087,30875.424952678262,31571.45962683478,31915.334471130434,31479.716726504346,31491.564705521738,32090.550597573914,31554.86894766087,31683.97773593913,31301.836107191306,31989.408819808697,31908.941476339132,31719.778987252175,31406.046882530434,31143.306908513045,31959.22196872174,31434.927950686957,30909.908725382607,32009.36364553913,31205.427283382607,31400.52316387826,31406.20662064348,31505.581488652173,30941.178047295653,31301.442297678263,31203.167573547827,31294.992161426086,31328.11869043478,31693.22697498261,31669.219195234782,31072.410870582607,31617.051794017392,31522.651899834782,31390.97641936522,31083.96971017391,31538.058247191304,31878.725041713045,31848.50053107826,31501.536045469566,31158.059998347828,31978.078009434783,32039.65627089565,31386.289200052175,31292.055457704348,31205.234488686958,31397.216737330436,31622.9509802,31257.36700018261,31346.713460208695,31448.969760191303,31727.858811243477,31434.212426226088,31544.101154930435,31303.23789535652,31379.360232086958,31774.730715156522,31759.042047478262,31437.701996052176,31033.48765526087,32118.09086572174,31126.827237026086,31561.796857686957,31074.82392372174,31569.631172695652,31637.297270608695,31664.613745695653,31846.71959697391
164,36482.011788669566,36610.30927746957,36247.84617662609,36372.881589252174,36531.99154927826,36242.38908238261,36549.277698956525,36473.73536915652,36481.18010506087,36895.650983130436,35954.04682292174,36883.702759165215,37123.47129758261,36262.166443904345,36015.119486547825,36032.34821662609,36683.696084434785,36118.1556428,36324.07834082609,35920.20070985217,36581.25251163478,36371.334544582605,37047.6461055913,36217.97508851304,36682.062221756525,36524.74516961739,36612.36658701739,36202.527862652176,36131.18398795652,36667.33095909565,36468.69152211304,37079.3015422,36162.11701526087,36280.204657869566,36136.98233334783,35951.1167714,36642.451743469566,36569.518128330434,36489.571826834785,36341.16055834782,36304.45443689565,36572.05547464348,36648.306243365216,36380.72588167826,37146.25019345217,36652.360608217394,36301.32543580869,35918.88881372174,36536.3198198,36431.51653787826,36832.15302153913,36410.89709552174,36256.69388581739,36408.344908852174,36762.711384634786,36209.153997930436,36618.287849243476,36514.798398930434,36200.666010634784,36206.01076555652,36665.73146211304,37071.213520391306,35699.663938643476,36550.174801634785,36422.461468695656,36543.026477382606,36289.275953469565,36153.105624513046,36887.1955023913,36616.34956522609,35914.931949973914,36112.5593720087,36384.52010626087,36850.5041464087,36215.953757747826,36678.144173243476,36651.821792495655,36585.40769631304,36702.1545982087,36553.73383188696,36841.195599913044,35956.82824907826,36505.762078947824,36126.8829113913,36441.43176333044,36268.77601487826,36204.513969208696,36313.97820053913,36223.41920913913,36526.7391045913,36435.36386066957,36273.6376744,36471.45645221739,36061.4884957913,36583.84311256522,36708.595319226086,36721.39311418261,36467.12307442609,35853.73165508696,36262.381707756525
